profile_id,minute_1,minute_2,minute_3,minute_4,minute_5,minute_6,minute_7,minute_8,minute_9,minute_10,minute_11,minute_12,minute_13,minute_14,minute_15,minute_16,minute_17,minute_18,minute_19,minute_20,minute_21,minute_22,minute_23,minute_24,minute_25,minute_26,minute_27,minute_28,minute_29,minute_30,minute_31,minute_32,minute_33,minute_34,minute_35,minute_36,minute_37,minute_38,minute_39,minute_40,minute_41,minute_42,minute_43,minute_44,minute_45,minute_46,minute_47,minute_48,minute_49,minute_50,minute_51,minute_52,minute_53,minute_54,minute_55,minute_56,minute_57,minute_58,minute_59,minute_60
162,357.17112215741065,375.3371682709276,358.81522335536914,382.2475779770796,352.57118723443165,369.4209712845664,402.02623561547364,436.7300513966658,466.39635660115744,492.3497249795991,476.8713406916402,509.5367260757237,539.4894876427284,541.8955631344915,535.040998942049,507.6897066911222,514.034092138881,528.0723085354348,521.3520693581418,514.774138602279,519.9059359522803,486.8508226657816,518.9014354128541,504.19483490962375,479.0571952334454,444.4413829628667,469.42379085986664,494.8483071658435,466.5197694820832,442.17666068429924,438.529816872343,416.52910898698514,433.03658856555813,402.0993707649587,405.5790240319693,397.3744335899426,394.9206874484002,389.6536856870923,365.3748284645181,345.79453243611744,315.3310713598473,288.40106163078224,321.8536992001063,306.43877601751393,292.9305637712834,266.82800690153186,284.68950121630445,314.3794979294142,334.6620355240798,342.5451435844718,364.47144767721215,357.76756398251223,382.93237883816033,403.82869831283307,368.9494234107754,368.0950128550016,351.6181731805474,322.6544773262861,346.8882003186303,312.44467821970886
163,497.46213078103693,531.6355792508399,530.3769629202764,521.3638000161768,528.7721068294068,550.1009547647438,531.9185943290133,514.4676943697609,521.9701553558402,552.7617428156416,538.652541118755,530.0253675447859,564.5586986470062,541.8942502114622,512.2820219977335,518.564888719376,485.2635779088903,462.89390409812785,471.44854674646064,482.61441479485393,483.34418227018733,475.20654550624414,480.5403764157735,490.57737912810023,511.8211223685158,532.3136803432051,543.8497339292514,571.446014755244,589.7058593569801,560.7411227933245,592.7086836859684,595.4216394638984,573.1234110802986,539.3723540530295,546.6506703261097,542.3399007067568,559.809567087786,561.5315506033896,531.8858810709559,514.0140004887902,540.7906634176472,508.42894211770073,524.9958189755807,510.431864532181,507.11665074515577,509.28703097896835,491.79272599047243,502.42995700030883,515.9709122671602,486.9250758441145,478.0999711537139,495.20638223815433,510.72101142703355,513.8432455004003,533.2804800911613,505.8156226039503,479.0904113530674,490.1146623738115,503.6480331264705,525.6649129989454
164,288.79401355383766,289.968029714015,301.2262205135058,281.8851906815368,283.0701412731162,292.7612929804579,272.7727587838955,264.06219750140536,244.20591421090492,273.4595601369449,255.03548187204433,228.49390569105012,221.52904180410107,221.64210727295372,227.0201233736754,245.55699668203758,221.06882339220843,230.34251598085424,222.6374331993833,235.19268000248013,222.4381966574584,242.74526851075223,259.7532440617129,275.94687253677637,256.6509104420142,282.44592177933623,295.7660934925011,264.7316088434885,260.5852784525884,279.3282329886621,266.09080785907815,257.79992203258666,266.87218994334467,235.7558515514575,269.0776113759224,246.29128211860336,221.63476105498623,220.19500617515078,234.06231869541224,263.3835204244439,285.76686596969887,314.61007184717755,316.97483420020046,313.38707057146195,305.39733889893756,273.646604204329,302.3130921456897,302.0454186056206,298.9001387792263,299.96186287021453,320.55267913820853,301.26565515698803,315.95870268663265,330.712584546415,355.18127930448776,320.78913119695864,297.7168192234179,295.6900988665508,320.2279259888543,352.78610630281315
165,446.0500735781725,425.8994518577839,403.8203805655091,413.5814573445478,393.2862976387061,397.00241731316817,420.43925235324133,412.7266277455876,404.21968102752265,371.7495046098978,354.53542509961665,368.4088272729659,358.6362144322196,334.71713864251416,307.12088000573704,278.77461647628667,289.91395679453933,297.79746031008773,299.09393070223365,299.11678207337343,274.8363617615244,274.87865749473053,244.07430185675713,274.6944420601271,243.75637084030956,244.88509719325566,220.0341977682068,247.54214994789476,230.39264084826533,261.98438061178723,230.06282296202676,256.9869943469506,267.95164124404175,250.43314156605408,233.24495094653085,237.25615435043096,263.28914892755336,288.62610731103524,265.896083877738,255.63744665564116,237.26184352879892,226.40954131317815,246.76917261975785,241.36416693840806,232.70358392502692,261.31119746713796,278.6934526303876,297.85673303913154,265.6004454219611,294.6595768681358,299.89126332633225,300.15745965424856,265.8984338761932,293.73478860658054,296.8071215406006,319.56786390443807,330.4536311561186,351.2221841018802,364.72740650092635,394.1948796644342
166,305.6839908090289,284.8309981403324,299.70890747649094,299.80654351733375,306.74782544077465,321.34579828416054,324.6657720741607,344.80431341079446,332.1250283263041,357.2543593782826,329.79170408307465,339.1719824703577,366.48125799723357,349.1698469503529,337.0482741950268,323.42919868951856,327.9276585137709,321.8286856033313,294.38583555297447,321.77594107592665,301.10330511703387,303.48890588623095,310.12524860183925,277.97787765716714,249.67774059297074,282.8466950280214,294.36255883847815,261.712121231728,282.3060666774379,282.9040633268619,253.16803337235518,266.40553173802266,266.36015814881546,245.70454422658008,273.28051639378555,258.67710647480334,243.59607095653487,235.98346015376853,259.1275510309991,273.55585795763636,301.7760559405614,282.829801311461,302.8753229994576,307.9885133564243,294.59608603211103,262.0778753006536,284.4042037902313,266.2791997961662,275.5012123312106,278.92196785539744,244.23343556067232,278.8983893292019,300.90144423521093,299.9544331797787,312.5783290967455,310.9399256580996,328.0609646476107,302.4639628549333,298.7085325213154,287.19613491641564
167,394.6689925277333,391.2020782279588,366.21865471250237,399.57285466213443,365.65730465730337,331.3624107945213,322.50330309187734,330.92964754615457,308.50537342319956,310.8289536964908,326.42299145393434,298.0072340867449,331.91680264786027,320.4858479896109,330.4549269547183,303.2053170277786,317.8693642382715,341.7013085326455,314.07126849578907,287.8816893016937,272.55500830879964,238.3905153850727,272.64578680078273,279.5326720474682,287.0639335449164,319.1912854205309,342.4333332228908,364.4303383906752,353.19550428378903,341.6359418263142,327.0575990131995,316.32630233754185,307.19191563273137,281.9921738613729,271.90852425051946,268.1808167176504,254.83513042991646,231.5470270874736,237.38114391875882,245.19049928049995,263.3810014391237,278.1676447423506,257.3562969181833,224.92217457995991,232.12833754689015,227.40557281626369,236.78363717521938,270.71410410315764,248.3891000665231,240.2131323082454,260.0358326855555,260.67862748589,228.75359753602694,227.07451998022336,259.35017607879985,231.57172557053184,249.57736699775458,271.16630420693355,254.74703859767823,270.57204347124167
168,284.5601680314685,269.4926872698338,256.32022943172836,291.07067877122404,271.09073943648104,245.135261960832,275.6666970878438,252.00184565526845,278.91337746278623,289.44534139805455,294.82564626299086,312.41935607125123,328.23928307161475,300.97611633089673,335.938744059365,366.871024910776,394.63246231111015,403.1927016870786,404.7880948803406,407.3275957520574,373.37318184803365,373.33604698421465,381.99991672040903,393.1093513346554,381.3591138882473,379.34887840879577,388.89062087517596,383.8720065944387,416.22147052328546,430.6024182129255,395.69158045048783,362.32114415424553,375.6421583970317,369.5273152252169,393.29028167007556,370.4013603341139,336.36924431777436,328.5350088257342,345.05949612725567,378.0804374636855,404.9362090182594,403.8214318538591,425.71864167760475,395.64177372833774,400.7008380592796,430.4017269702925,423.1486872946443,455.35573137106235,435.8036881420997,408.1980548094372,409.9314183351563,438.43869937384204,425.2282446859741,446.2394670439008,423.0832756555205,440.27320337558626,444.2650892727064,421.51627755031245,436.78238501094506,451.745312952895
169,415.86538707450734,396.64812170949455,370.9086941666443,402.91654755882956,413.8234252369704,435.4703290871073,449.2582661206242,472.32142268408444,448.6957800665091,448.4822957848022,460.18102971996274,432.41832271262797,407.9153091656166,417.29409076318285,443.10349706095025,454.3326295868621,421.8669665287874,454.79727072510997,429.5627537885471,410.8421101372214,444.0898198705521,463.0621296362883,493.6224972627838,515.0858757593459,525.7072890095699,510.6259989299803,498.5076998489471,529.816674962053,555.0604680929481,545.2247994839109,536.3535187173602,522.1921260366721,510.0212360204224,535.2679586606374,501.0034386219267,496.52712209959344,527.5258995965471,530.5104444593437,527.041649769417,513.9075360983882,484.08142018872144,464.79547365064735,436.12756234622833,409.99652242630833,386.44268051514723,372.5847407610467,338.3559083607342,369.86598035226154,343.5333168396498,335.3537379048209,361.92066708485555,334.3804249982089,333.2327226209974,357.3675744488951,361.3549581312849,341.0790098108781,357.56467700975884,370.2585514104844,360.6115648687691,328.8522261794654
170,222.98858216051568,251.35550535538144,241.3371012269951,227.7615567237937,242.17405767176112,272.6477759558642,238.241436472432,222.98916275426072,235.843187819814,254.3682615569386,253.0262611511312,281.0568644708376,249.14278335846106,241.8175821129172,239.96273755554378,238.6943234573824,246.18596511116192,268.3722195049629,255.62400265316012,272.7378271174143,247.99041010694933,255.32028861354246,246.57645041013063,253.20268722815996,227.34882252355084,260.37802888027727,288.8130170564017,311.6607583567457,339.15555599390933,314.42370690661335,314.68423101799,301.93787213094663,329.0548880222377,307.3155257972004,287.71170065713846,300.7817126019892,272.004688738126,288.2703911222908,272.0393013042794,283.3047768729797,309.4174219182259,317.0902180446752,296.9780793747029,265.41966616244804,233.54264418110265,224.31116358766005,242.79331680815258,240.12466475682638,233.40119062899427,230.6146985101304,263.26926059003756,236.58642090248276,235.72428449126045,243.9153467698221,220.02648398454684,252.25775207163582,226.66514844799156,248.43523888897934,259.89223177283446,281.5267016301661
171,467.527337613618,486.38445681873657,480.8718594339335,480.08117405254706,494.19752120405644,498.98739167791,499.79509019658036,479.1841786203988,462.2517568768451,452.34656375100263,417.99647073064784,412.21191220126445,377.40570550473836,381.9567860192319,396.2387998472963,400.5892040603552,414.1356021846965,379.13652398363104,348.29746211353273,362.1898329748216,383.3928433317956,398.6319532940532,410.0428102728018,424.559596739611,441.3308915453426,457.03731643107244,473.69790986925625,443.8792893883189,413.30829799294264,403.58669401900335,405.51846403741905,423.90179781194,412.3313451273109,396.58954049166533,416.2909220599624,398.74450166174205,421.2033980387545,398.60274651915717,388.76589312023054,381.84118578007786,367.8069170916129,333.0419010637038,314.52754911119115,303.1632982327123,290.1170408495787,310.1059256029832,278.4216689805363,270.64807795640314,238.27415984696404,269.57946719914486,289.8941277913216,323.64543973798254,352.35667695670384,339.46357100482976,352.87440986797037,339.333195991459,366.50797914653265,360.26068004424656,351.5728079775428,380.55762007387614
172,537.9613092955447,570.6102580310458,539.8914087051942,521.9251301679144,507.9851725186076,502.689816785441,500.80892000183854,486.2119899665102,506.54351958666217,487.1706097006161,500.926821631554,525.5506037230009,532.809480464172,522.6006052766695,500.7529922304351,475.1572258386938,492.24945757912815,490.08869740997426,458.33106599168997,492.1998314776734,504.19105428690267,528.2838328867911,523.9570398789818,555.8377433355436,534.8044948002324,512.7640234059495,540.0874548398747,567.5076493202756,566.1876474315926,539.8433024645055,526.2084545387346,543.9991182011473,568.2185517612386,556.4354393027187,525.7217970298994,537.3226647399941,554.0874576406746,548.7684849511331,554.585317764384,588.7013225910698,565.0444337084624,570.1274127506082,574.7619954853752,572.8391172385097,591.8649777943999,582.9619911184157,574.3915766144817,546.8473234331428,561.0719673836826,535.3194826883116,502.17937522380726,501.3765566382496,506.44772568859094,541.3815099847625,556.2443855966326,580.645708012563,564.4733846269963,565.0974124075941,598.2013358658993,578.5606770096199
173,526.7703614249059,528.5895996670206,509.26692927412506,514.8962338788868,495.16057586480935,460.3724651561112,441.88518623924523,420.40525450410155,411.3697369080619,438.5715201747121,430.72123532661936,454.88436925098875,458.77728066019944,424.31030995577913,402.5218798590042,432.7113430235667,440.003484257407,470.0717643574662,456.7801657787079,471.93953225849987,490.98129345130803,524.280265642846,490.5526194646732,522.2092245233005,514.6205397555921,538.2800081577327,541.4099124332085,545.9353804455441,536.0918326185956,559.0849139450695,542.5658639037179,542.0227609362203,546.2349758499436,563.2114523898678,561.2259259827754,573.8457289015399,568.5235356320862,577.3528404618944,581.2152969864386,584.3724006249815,591.0540927540774,579.8166362637996,555.4823754828969,568.0572343962308,538.2197321832585,518.5465837555414,538.9976107620773,534.4525208651819,534.315612600767,568.4333968946141,549.0880304214261,515.4567228889415,488.2528055551906,470.3679357314487,486.18233743920155,505.4898796781349,510.0741064591229,492.9273543679942,494.4492869848719,460.4963159002473
174,479.08435824188257,487.0851871205243,453.6109448772324,475.8017592315281,494.2416166928766,480.8172788826585,490.2936444269199,497.398151869468,472.4207714153489,450.94892249335453,463.7733520293236,494.1219672682242,499.4618697171369,504.208789906305,514.4765085355737,510.31698954804267,479.10903259313676,471.8643018638656,499.8819565721179,521.2282325995262,551.1478823999208,526.8460933591896,527.2631363519076,533.1941071888137,512.888892888322,491.95680963714983,511.699114922146,523.7287491158005,534.0318766928617,517.7209987516727,518.1948584489771,484.8097551932301,458.9059788752601,460.18353926851546,446.8605985627494,479.4574815455055,477.46141217419625,448.3109031191758,414.55986742704766,430.3279185963847,407.33339025990665,385.4802560902608,380.14676167510777,363.6310029158503,371.79139849808354,370.789874003747,343.5914161071531,363.5232754608145,358.33339526981183,366.09179764106284,331.36776091835054,340.2157632589081,325.01525325107355,324.6212052757731,310.4616475432634,345.1998996682204,326.35886169803405,355.25903380228203,384.51669803037623,378.986743735782
175,335.5211838988754,327.19367218179076,361.4474082992166,369.763144212849,372.8977608602937,340.4120125540536,364.7610246818454,335.62740658834934,303.91547228075603,288.15553830901547,286.46074066304175,314.1309678633498,334.4364837991485,313.2707339145575,304.31630090446686,323.93311942778865,325.82959075062547,303.04402669231104,295.7678908797944,304.5833971954739,337.7091944320923,349.03603827204097,315.16969962823873,329.5202789925157,312.0808155145219,337.4319395094889,329.30423308531863,308.27728572811964,306.0335887838361,288.89744698588646,270.404951180736,275.53327723488053,294.2475161944421,317.69432238563337,310.53121331856073,280.2074767703465,279.0857266629352,274.4504300549222,253.23895643263498,281.1519928665016,314.3423705779498,282.9646737402655,303.66692033028573,313.86707938619344,297.167617457807,306.62854573760393,280.63356915544716,250.49202473627196,285.0656110785386,294.61150117064483,277.3370848879712,273.8394618012348,305.3456345620836,301.05638934916027,329.08750658932433,354.9041504478167,343.9950925741757,357.7157228595729,368.9506181243544,387.9354490677433
176,359.0530824216445,327.7096373165138,304.68238419438956,312.8411423315527,332.09815541436745,350.0215598318592,355.87927078991135,326.81234098995384,293.0225448929607,312.7724679055058,316.22881829879617,336.0186654900017,312.4138577935589,305.93347974753897,335.27532984299705,312.2871892302986,281.59407249717674,292.33678936189915,298.9543332054221,330.59646861546344,359.0492580893048,376.50938540474476,342.8503920562224,341.4774798446816,369.2046154022743,364.5601915702877,396.91039194319734,407.5845505882761,380.24654951627167,380.8955947793395,394.58879427449983,364.1646223312733,353.290089576227,368.48576399000603,344.4807593514984,333.864552230435,347.15827480314135,366.4461379336293,367.74196350140875,399.7219904404094,429.4951505563391,427.63574432988406,403.85495303767664,422.9601625095537,404.9799327870738,428.97742448701115,435.077528367868,427.6640388157103,431.6108739164884,433.90748770854333,463.63878692153753,443.6442004048469,473.6152920834643,440.80916498565415,459.6533946929695,489.0301638427791,481.61381721183614,451.72852030150483,473.0552475060645,497.05578740448595
177,347.7778074356123,349.07933743362577,370.74217219433626,349.18518060184465,358.21348354923356,353.3576297153409,330.56673237313936,353.7675468807065,341.4952051347014,371.90503323055253,376.7304041179387,377.74610281487037,372.3775189102255,365.42448120016684,387.6821204387641,400.10717990279295,419.2654890814325,413.7413802542171,397.0419859834086,368.12255128038134,387.48847057926446,381.55782071550374,382.20347216227157,380.0574986260647,375.2371485719115,388.110118966661,395.72150706976356,428.76527297486496,403.48854651031115,408.6348984366013,378.06170987476327,399.6159991843373,407.7577925119138,402.74430963139145,423.90080545646765,420.7509880508781,401.6960147228194,399.771068000543,369.72929376515674,397.5795714399139,413.74665767132615,431.9687627063781,458.183293987669,478.59337520472485,473.82305652246566,447.1276046292471,438.2631392279138,468.6490692344944,500.08540362069095,518.8363642073566,498.1465050223537,476.75799511484496,503.3420008764954,478.2761154872741,484.1657389005484,475.6433566600831,461.78412721736544,474.20086901475406,506.3707043803897,525.8050660572106
178,404.7417853785905,400.59159095274566,429.12808413531275,434.5955810284755,434.3603126431092,447.1588235103088,428.7595907093757,398.22107483961724,423.0788756735913,430.5871947225533,407.1285918083081,392.9919466633604,427.2872925446276,436.6969468170835,446.22479668478206,416.2762531093926,449.10567450646784,476.6004767755783,479.9452477340037,466.60247188556485,480.4663378725913,503.80254548562215,523.8310441732499,557.2243602166014,566.8042381232874,553.7104511626201,553.5653840774174,575.7075858339606,556.4403884110232,537.6389662571025,553.3773868799555,549.4873067360342,571.6472343993147,545.749986953911,534.2487393743695,518.0157328356765,531.8665032003157,550.0195481331812,546.9397368452401,545.4017931931655,519.6440249884046,533.7719915553182,568.2342259072656,585.1727797940463,561.2898466521781,569.9084384237746,554.1076378274538,521.2199965315936,498.8075964275019,470.9891464859708,449.7044252357444,470.39673473717465,455.89498411930487,473.8877806854627,505.30815952445664,510.5072775792009,509.48590351990475,526.9948058112232,498.79111560373946,493.7659617276814
179,409.5533460741831,432.72693780206953,454.7221740182605,479.1007492077592,492.95185415849835,495.090760661437,518.0423131554737,544.1720822233426,542.8060037094596,576.8023372616735,592.7147074565869,579.3000665934693,548.1593810402018,528.8738246012346,548.2217251575745,521.0025231474824,518.8885277898308,526.2281812371617,552.7124592230978,577.0104296256413,586.3305779145032,571.1728210899746,545.2521896966981,557.1276413657474,534.8178449399405,539.1098587785436,572.7573315509777,572.0100804708056,577.67365559106,581.5165804571766,590.9285893742117,575.0988014533513,569.9002408152205,546.355976544972,554.3835686865972,540.0866291293045,540.6203615515135,559.2793650972063,525.5092584249454,529.9833452858516,507.12449649759986,491.6813302824696,459.11125988855946,435.9736531015726,470.03771063167324,504.93430391562504,520.3236583079004,528.1536381418839,547.5441248588324,575.3029239117938,571.3039175656604,538.5513701011835,553.2090775417871,587.1312526868567,564.4839244296882,561.9265140119652,552.2157220855548,544.5484466816453,560.0464462529202,551.5347535358437
180,577.6119676743161,587.9289125451489,554.2302880809183,576.528709823279,586.7186804359225,576.6556791887386,570.6421527691272,589.4148655797376,573.7787600859846,548.5412424619947,535.4441607614269,519.0083289964512,531.6824610720527,509.20359557491184,519.3376661252083,516.9553524336717,540.7316174924964,539.6815295177191,569.7678049375759,593.5073827354995,566.1954493391286,578.4068168913091,555.5531146179579,578.18441605409,579.3033983070211,560.6847543762835,543.123408363129,538.1938442163091,559.2444522185883,579.9757648513499,546.8122661346591,532.9723712176221,527.5719386605024,533.5626796015994,509.0295702186283,497.49938165565305,524.4911730954101,522.8494990343655,539.9395248574062,538.87402031215,536.4228006601825,544.9575874160278,528.113103269301,510.59925022073844,544.8540200631511,570.6834607154966,583.1333024953349,555.246536816945,522.3622665998786,499.64114189367507,530.2823094092014,552.4225933266306,554.037914200831,586.8525555966174,558.9101092466369,563.0506400470595,540.8761888949691,527.3261912312705,558.1356425586963,583.9151387171041
181,258.6835385396227,241.1516049288884,253.38254855924444,224.19545995957893,241.56082076964233,253.05931534133595,239.80302714814943,236.0640266375436,231.69770988258392,263.693943679404,255.91492352833944,261.8837579463118,247.9939781440578,264.2636009367286,236.36448991083358,223.6798313174824,248.78877031164882,266.35325548581267,249.90334901565902,243.04372071283288,275.5629611887887,247.86608183846067,231.51373847399702,240.00269204215024,235.51619925519952,252.78544516103244,266.812745218917,268.65991109122365,276.44372218941754,271.7831804308417,290.0102881916033,257.9571830408422,244.85957660675388,260.9696924948414,249.0448500461182,225.02978025929855,233.81081172803223,254.7286373512557,228.50583843159038,251.52569505385517,271.5877305141729,281.05878262376183,263.1551660228319,284.5258410264862,264.5368161509788,292.9442828029733,307.40948174291907,276.23987660821325,297.18997491452967,297.64032273972316,294.3257454816368,288.76152897053083,296.225633621395,311.9461286762023,339.6644917769215,323.7706286832273,332.924967786957,345.9689505897261,358.20475037480855,357.71479571961646
182,368.5885683174064,386.9550855121028,372.9557717949589,352.5194931628359,355.72753672604455,339.4602967623969,306.78661815591465,275.396920192676,289.04765703975727,322.16786625920236,318.9960531130276,294.290331903959,316.5561566410137,299.8566694291741,334.5505217414457,338.97901334933994,320.263291748547,319.98362561525107,308.46031464332646,328.0233535672128,300.4304655737767,325.42065576605506,344.1342383645445,369.4297046376486,397.07926686056516,378.1637144665808,379.63412097258424,404.12867638423063,395.54583443235845,364.7743648080527,350.1887697657489,332.12319156898565,358.02757487722295,355.49681933586334,368.3449159571053,400.6932564355163,386.6364061024805,404.9203751293982,371.51386363570873,343.8019959075157,320.13255220774516,307.00183578882076,300.2109408478772,298.602053199135,280.7752474389728,250.41031981168234,264.31700211707016,230.97329686446867,257.2140337994301,287.25487156001424,301.98069551618863,308.6979317254269,319.6892287784312,330.3447720416628,360.5641315663178,393.06554254989555,387.9353574834711,396.13089981386037,417.3273935752524,382.40006457730203
183,420.26604839453194,430.9673921817708,446.1717736634015,436.98703232114116,422.6821417639526,400.4321214237062,404.4792098573941,433.8304501150426,461.548920665726,451.74653556676446,434.79639536243866,455.011962949393,470.7605642264862,471.1343524061107,463.3664705738307,437.032323835993,456.99202507244956,465.2145361231684,456.59625370482956,485.9114120295055,497.0885014783359,527.1352221573982,525.3440943811732,522.1673420656483,552.7740923876339,584.9594923646812,598.0367767208049,593.3058639345567,577.5854886543598,554.6597198711507,546.5005815605987,577.1814059668438,563.2016041631019,581.1718240407496,595.8554646624355,598.8410149736433,598.1079502603747,583.5851627639018,573.8750967417561,599.244527294122,572.0456278884833,548.8514777647559,581.2742386069644,583.3017551576054,576.0277311661085,548.8150070490057,549.7418244801487,580.8373052266576,578.4915239546882,566.3564707730602,569.186125761186,592.5067670755174,596.2966578579429,576.7814070201949,577.181863027811,558.3248379309,554.9008086619933,535.2925932368133,537.4956515674036,542.9724610149299
184,348.37795972969377,332.42624077439916,307.9980332386008,282.76608987303194,297.5683679730202,278.0830282231094,251.34141970056865,286.26656599766886,269.4607211299029,297.18410320987215,304.82711997250635,319.8820316489834,324.1463554539579,301.80313910815573,326.0967491098379,349.0548427639128,338.5328253384315,357.002374087234,360.0151921713439,388.64863201054845,409.8463380018262,377.71604188796834,404.26535994135645,437.06500919985075,454.01594338360803,427.4098905429028,448.9262028315012,459.25043581515223,447.96827804169084,474.8504166251775,479.44008481689957,504.14503998825774,516.0530023891547,501.24912964849966,534.5004383587723,539.4708267145413,540.6436936423935,533.8893676201213,508.43346183555946,521.4683634380908,516.6243072984978,547.0471830233928,579.6039848267156,587.1282292973145,563.7368830218842,578.8554606781619,545.0020304782403,567.8500656748278,565.9965200366424,595.6348156983775,575.5054093469627,556.1628152164134,590.8167589293362,579.263827257221,592.3743185495604,596.2087510062609,581.3207999392284,570.7831589176525,571.2877484119305,590.2991409006561
185,586.5708880083039,567.4712362123198,582.3500328128949,562.3749896782485,570.141702571454,587.3389850515116,594.589823022824,577.7225234420715,563.9011958824002,546.6428087231624,520.9820106524355,511.5262404574927,537.564686789842,531.8813529245866,519.0918745313721,535.8311316524212,515.9220446662368,498.8621208403746,529.3757262240557,500.08700470726086,494.1111873243005,499.4837707919368,480.60202088495924,465.27289478138965,445.80207031379615,434.96506035804106,462.86046321353246,458.07157747354904,452.31960863018924,444.3802702423965,476.8683711280267,450.07933166341377,476.1106111291694,464.0118858701277,495.96769728950244,483.0336045265586,453.834809954501,455.2377418591771,436.1883324108708,453.89761949400713,464.90901277696395,477.96185383153033,456.5061180342749,471.11023657623474,457.90340846485833,492.8105904290633,509.0343268442437,515.3631323628396,541.061376907928,547.3131958882879,551.0056865625752,532.6177787589518,545.0856184317315,536.3107284091939,504.326512356043,526.45083810194,495.0819597673519,507.1429683661887,483.11343077013277,478.3932969300932
186,546.4548302477538,518.064198685744,529.7647461844275,537.6480581584535,563.375140403394,540.4665813960786,561.451706720585,557.960190492478,552.9652643670051,543.2901689257964,535.2803591595106,536.6775330092763,509.15352061391894,503.908131505026,514.5468165591926,514.4202812998747,491.0283441193483,481.4419632447625,477.4492804545776,489.2705174788853,517.3241600565101,520.8504459376574,533.1962149058728,503.5994886866311,535.4121807409625,522.4767890658492,512.2772115440036,492.8762061889095,463.803111212498,484.10638652242756,465.94069224185967,450.7288337160316,428.4545730784707,461.6965426993923,481.3689785089366,511.46195400758563,536.7825897013314,565.2233656694997,563.6487495372387,540.5866501522357,528.4682735572638,513.939879745983,529.139248378078,495.936336419592,470.8792914638504,483.68124988169063,457.3222146477215,425.70264420164955,398.3477057244329,411.69489643744964,386.44766459577863,361.6889698753323,342.80998364846926,360.37373294222584,339.39843680048017,306.87471457117465,335.2851494614905,361.6274391618551,339.56476922460814,323.13875050875
187,291.65187714858354,307.0192948759046,289.5199167691509,319.72139978564604,342.6562714924959,348.844350422373,314.47002615233293,341.3268846014996,357.2701998587784,377.4237176166489,347.45148193668825,362.05069385198624,383.3719570056763,415.3364319366701,420.9693650314406,421.5322946713896,416.31006997012344,430.4002076376485,459.85769896767147,466.840552377794,447.75040728337774,413.9805838050201,422.31850208374703,447.84035424508073,417.45862367521937,410.2886083025136,441.09189312817676,441.2092828381531,421.65535892335464,411.411307747174,404.98107738081046,378.1913433899859,389.4468004593747,395.89830349584804,406.2389049464384,413.9943147540516,380.1613595342354,357.37375900387775,333.963799140088,305.82040318094727,322.3037073048266,295.713312318321,307.4868974598451,284.9742191356024,258.2559316129573,234.63303501608283,245.2336065606491,258.87973954055235,280.7144797445869,254.71383412711106,262.95674069857984,282.12551265736715,268.99387466291904,239.57396521863967,228.5105895643792,223.98377073507268,254.58686651240916,246.21348871118548,252.0359939324941,271.5297742803341
188,361.1694004058751,371.606586229808,341.97417595509864,340.6375712849007,312.3938989168222,294.77378876443817,280.30764669612097,295.5385129682072,307.725806008455,325.0214122336296,294.34426554024304,328.91826039235633,297.72766240204015,320.5300078027809,337.34883314641843,343.7721584808458,339.4921600409949,357.4914247699077,374.28147099872695,348.88395448301327,369.36822759027416,339.8672174107217,339.9054473597191,350.0611752194227,372.57939523568865,369.9971105022024,351.57717593176255,350.923349013725,333.4379167443234,335.44869344625374,332.82426626371,352.4595801262376,334.26588806721463,313.2648509605384,311.45782473022564,279.9931302935852,261.0469742840706,250.80631827720902,252.0891160662072,238.0762707918956,249.7564944089625,276.8830544364074,279.94397673143953,265.02274325298976,234.3614112931518,226.74604167859724,243.42860365812368,259.94815271915706,228.42490876794201,228.05748442721512,233.73883684317244,235.58536938056082,268.4813728291125,247.7453146850821,223.922859002288,233.74034642704015,226.55274824232066,225.25982852930565,236.4038937507278,235.7496975681688
189,254.8561749390366,262.21432608234363,262.3333097037681,232.7302865303595,261.17904094717943,246.10895502204272,278.7489751463933,308.9566794253361,304.3434432606488,285.3431290913323,308.7828189684479,299.07282788201917,275.52137650901005,279.1339166163359,278.39208760542454,302.89333912240147,318.9430357111547,345.27279978972746,361.70200365684366,371.65425090218946,371.66665156158035,405.79538182633166,437.9369195063437,462.3566282138462,481.6289731788331,487.05814168712897,470.2408769239634,496.52160882012095,462.27873826164796,443.1995359372233,436.46080709313617,442.4918079595212,446.75336038474614,424.0604682317161,396.3963422186633,376.95936714963284,366.3689823723867,332.35274052679273,345.8246479652826,328.165568466907,317.7638790252924,306.20699736616535,307.0350834276619,332.2210639742847,307.6783607196726,296.5292586458615,309.97127518708635,278.06747411671694,301.1659785780726,333.49373841289247,341.0283425936318,372.9839285657823,366.89825662600464,360.9504777718642,333.38790143080485,300.86918688078873,282.9844891502061,281.45349514728645,281.9912625076887,262.22153922958904
